Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Taco Size,Taco Type,Toppings Count,Distance (km),Price ($),Tip ($),Weekend Order,Order Date,Order Hour,Weekday,Weekend,Speed Category,Tip %
353777,Urban Tacos,Chicago,2024-11-24 15:40:00,2024-11-24 16:38:00,58,Regular,Fish Taco,4,12.24,8.0,2.0,True,2024-11-24,15,Sunday,True,Slow,25.0
631221,Taco Time Express,Austin,2024-01-29 13:21:00,2024-01-29 14:17:00,56,Regular,Beef Taco,1,16.61,4.25,1.07,False,2024-01-29,13,Monday,False,Slow,25.176470588235293
778428,La Vida Taco,New York,2025-03-13 11:11:00,2025-03-13 12:12:00,61,Large,Fish Taco,0,0.76,4.5,0.78,False,2025-03-13,11,Thursday,False,Slow,17.333333333333336
635482,The Taco Stand,Austin,2025-03-26 21:38:00,2025-03-26 23:01:00,83,Regular,Fish Taco,2,10.08,5.5,2.32,False,2025-03-26,21,Wednesday,False,Slow,42.18181818181818
717181,The Taco Stand,Chicago,2024-09-24 22:39:00,2024-09-24 22:52:00,13,Large,Beef Taco,2,10.69,7.0,2.89,False,2024-09-24,22,Tuesday,False,Fast,41.285714285714285
221707,Spicy Taco House,San Diego,2024-08-30 06:03:00,2024-08-30 06:56:00,53,Large,Chicken Taco,4,12.33,9.5,1.43,False,2024-08-30,6,Friday,False,Slow,15.052631578947368
559450,Grande Tacos,San Diego,2024-02-22 04:13:00,2024-02-22 05:01:00,48,Regular,Beef Taco,0,21.3,3.0,1.94,False,2024-02-22,4,Thursday,False,Slow,64.66666666666666
810032,Spicy Taco House,Houston,2025-02-04 18:49:00,2025-02-04 19:21:00,32,Regular,Veggie Taco,4,10.95,8.0,1.39,False,2025-02-04,18,Tuesday,False,Slow,17.375
936507,Taco Time Express,Chicago,2024-05-24 18:30:00,2024-05-24 19:35:00,65,Large,Beef Taco,5,15.55,10.75,0.59,False,2024-05-24,18,Friday,False,Slow,5.488372093023256
720970,Taco Time Express,Dallas,2024-01-04 10:57:00,2024-01-04 11:34:00,37,Regular,Veggie Taco,5,20.31,9.25,0.19,False,2024-01-04,10,Thursday,False,Slow,2.0540540540540544
206694,The Taco Stand,Chicago,2024-10-11 02:52:00,2024-10-11 03:43:00,51,Regular,Fish Taco,0,6.93,3.0,2.59,False,2024-10-11,2,Friday,False,Slow,86.33333333333333
653349,Casa del Taco,San Antonio,2024-10-28 20:45:00,2024-10-28 22:13:00,88,Large,Pork Taco,0,9.02,4.5,2.54,False,2024-10-28,20,Monday,False,Slow,56.44444444444444
747351,Spicy Taco House,Phoenix,2025-04-22 06:49:00,2025-04-22 08:14:00,85,Regular,Chicken Taco,2,3.39,5.5,0.92,False,2025-04-22,6,Tuesday,False,Slow,16.727272727272727
291936,Casa del Taco,Chicago,2025-01-31 18:27:00,2025-01-31 19:26:00,59,Large,Pork Taco,1,14.58,5.75,1.27,False,2025-01-31,18,Friday,False,Slow,22.086956521739133
610310,The Taco Stand,Chicago,2025-03-07 00:19:00,2025-03-07 00:50:00,31,Large,Veggie Taco,1,5.08,5.75,2.53,False,2025-03-07,0,Friday,False,Slow,43.99999999999999
749498,Taco Fiesta,San Diego,2024-01-08 10:38:00,2024-01-08 11:50:00,72,Regular,Chicken Taco,3,24.11,6.75,1.52,False,2024-01-08,10,Monday,False,Slow,22.51851851851852
619013,Taco Time Express,San Jose,2024-11-18 19:54:00,2024-11-18 21:00:00,66,Large,Chicken Taco,0,14.35,4.5,2.39,False,2024-11-18,19,Monday,False,Slow,53.11111111111111
331241,Urban Tacos,New York,2024-08-01 11:37:00,2024-08-01 12:15:00,38,Large,Chicken Taco,3,14.36,8.25,2.32,False,2024-08-01,11,Thursday,False,Slow,28.121212121212118
619373,The Taco Stand,Austin,2024-03-28 22:24:00,2024-03-28 23:47:00,83,Regular,Veggie Taco,4,20.67,8.0,1.1,False,2024-03-28,22,Thursday,False,Slow,13.750000000000002
962570,Taco Fiesta,San Jose,2025-02-28 08:45:00,2025-02-28 09:22:00,37,Large,Beef Taco,5,20.84,10.75,2.25,False,2025-02-28,8,Friday,False,Slow,20.930232558139537
412170,Taco Fiesta,San Jose,2024-07-23 03:13:00,2024-07-23 04:07:00,54,Regular,Fish Taco,0,19.5,3.0,0.71,False,2024-07-23,3,Tuesday,False,Slow,23.666666666666668
950083,La Vida Taco,San Diego,2025-04-19 00:06:00,2025-04-19 01:36:00,90,Large,Chicken Taco,4,3.91,9.5,1.03,True,2025-04-19,0,Saturday,True,Slow,10.842105263157894
316995,Taco Fiesta,San Antonio,2024-09-29 11:40:00,2024-09-29 12:58:00,78,Large,Pork Taco,4,4.63,9.5,4.9,True,2024-09-29,11,Sunday,True,Slow,51.578947368421055
406849,Urban Tacos,San Antonio,2024-07-26 15:38:00,2024-07-26 16:53:00,75,Regular,Chicken Taco,3,23.01,6.75,2.98,False,2024-07-26,15,Friday,False,Slow,44.148148148148145
787757,Spicy Taco House,Chicago,2024-07-12 22:19:00,2024-07-12 22:47:00,28,Large,Chicken Taco,5,10.12,10.75,0.43,False,2024-07-12,22,Friday,False,Average,4.0
763121,Urban Tacos,Dallas,2024-10-18 09:43:00,2024-10-18 10:50:00,67,Regular,Beef Taco,3,13.13,6.75,0.83,False,2024-10-18,9,Friday,False,Slow,12.296296296296296
486999,Grande Tacos,San Jose,2024-09-11 05:06:00,2024-09-11 06:30:00,84,Regular,Beef Taco,5,24.32,9.25,1.9,False,2024-09-11,5,Wednesday,False,Slow,20.54054054054054
831160,Casa del Taco,Los Angeles,2025-02-19 02:23:00,2025-02-19 03:23:00,60,Regular,Fish Taco,1,12.62,4.25,0.97,False,2025-02-19,2,Wednesday,False,Slow,22.823529411764707
397368,Casa del Taco,Austin,2025-03-24 21:27:00,2025-03-24 21:53:00,26,Large,Veggie Taco,5,19.18,10.75,0.14,False,2025-03-24,21,Monday,False,Average,1.302325581395349
756596,Grande Tacos,New York,2024-04-06 11:56:00,2024-04-06 12:26:00,30,Large,Fish Taco,0,24.8,4.5,2.14,True,2024-04-06,11,Saturday,True,Average,47.55555555555556
822040,Spicy Taco House,Phoenix,2024-05-03 11:33:00,2024-05-03 12:18:00,45,Regular,Veggie Taco,2,2.52,5.5,1.99,False,2024-05-03,11,Friday,False,Slow,36.18181818181818
780432,Spicy Taco House,New York,2024-11-03 20:20:00,2024-11-03 21:50:00,90,Large,Chicken Taco,3,16.56,8.25,3.52,True,2024-11-03,20,Sunday,True,Slow,42.66666666666667
101139,Taco Haven,San Jose,2024-03-01 12:52:00,2024-03-01 13:18:00,26,Regular,Pork Taco,5,11.4,9.25,0.02,False,2024-03-01,12,Friday,False,Average,0.21621621621621623
460263,El Taco Loco,Dallas,2024-04-12 15:55:00,2024-04-12 17:06:00,71,Regular,Chicken Taco,3,2.69,6.75,2.42,False,2024-04-12,15,Friday,False,Slow,35.851851851851855
208214,Casa del Taco,San Diego,2024-08-20 10:31:00,2024-08-20 10:58:00,27,Large,Chicken Taco,5,24.83,10.75,0.43,False,2024-08-20,10,Tuesday,False,Average,4.0
656278,La Vida Taco,New York,2025-04-19 01:10:00,2025-04-19 01:41:00,31,Large,Veggie Taco,5,5.72,10.75,3.74,True,2025-04-19,1,Saturday,True,Slow,34.79069767441861
531709,La Vida Taco,San Jose,2024-06-17 17:44:00,2024-06-17 18:05:00,21,Regular,Chicken Taco,0,14.94,3.0,1.15,False,2024-06-17,17,Monday,False,Average,38.33333333333333
550246,Casa del Taco,Chicago,2024-07-11 11:04:00,2024-07-11 11:49:00,45,Regular,Chicken Taco,4,15.22,8.0,2.16,False,2024-07-11,11,Thursday,False,Slow,27.0
398761,Taco Fiesta,Phoenix,2024-06-08 13:47:00,2024-06-08 15:03:00,76,Regular,Fish Taco,2,16.33,5.5,3.92,True,2024-06-08,13,Saturday,True,Slow,71.27272727272728
932336,Taco Haven,San Jose,2024-10-26 17:25:00,2024-10-26 17:49:00,24,Regular,Fish Taco,5,15.05,9.25,2.64,True,2024-10-26,17,Saturday,True,Average,28.540540540540544
112653,Casa del Taco,San Diego,2024-04-12 12:20:00,2024-04-12 13:19:00,59,Large,Veggie Taco,4,17.23,9.5,2.29,False,2024-04-12,12,Friday,False,Slow,24.105263157894736
907788,El Taco Loco,New York,2025-04-01 05:14:00,2025-04-01 05:32:00,18,Regular,Veggie Taco,1,1.48,4.25,0.18,False,2025-04-01,5,Tuesday,False,Average,4.235294117647059
927630,Taco Time Express,Austin,2024-08-10 12:31:00,2024-08-10 14:01:00,90,Large,Fish Taco,5,10.36,10.75,3.2,True,2024-08-10,12,Saturday,True,Slow,29.767441860465116
663772,La Vida Taco,Chicago,2024-08-03 12:22:00,2024-08-03 12:42:00,20,Large,Beef Taco,4,23.06,9.5,4.87,True,2024-08-03,12,Saturday,True,Average,51.26315789473684
262924,The Taco Stand,San Diego,2024-10-30 11:45:00,2024-10-30 13:10:00,85,Regular,Veggie Taco,5,11.22,9.25,2.86,False,2024-10-30,11,Wednesday,False,Slow,30.91891891891892
350229,Taco Fiesta,Houston,2024-03-07 23:07:00,2024-03-08 00:12:00,65,Regular,Fish Taco,4,15.42,8.0,0.93,False,2024-03-07,23,Thursday,False,Slow,11.625
877722,Spicy Taco House,Los Angeles,2024-01-10 20:05:00,2024-01-10 20:32:00,27,Regular,Chicken Taco,3,23.85,6.75,1.57,False,2024-01-10,20,Wednesday,False,Average,23.25925925925926
921021,Urban Tacos,Chicago,2024-10-15 20:08:00,2024-10-15 20:34:00,26,Large,Beef Taco,0,8.71,4.5,1.29,False,2024-10-15,20,Tuesday,False,Average,28.666666666666668
649300,El Taco Loco,Phoenix,2025-03-23 21:33:00,2025-03-23 23:03:00,90,Regular,Fish Taco,3,13.01,6.75,0.28,True,2025-03-23,21,Sunday,True,Slow,4.148148148148149
694423,Spicy Taco House,San Diego,2024-05-02 04:28:00,2024-05-02 05:10:00,42,Regular,Pork Taco,5,18.21,9.25,0.69,False,2024-05-02,4,Thursday,False,Slow,7.459459459459458
633541,Taco Fiesta,New York,2024-01-10 13:03:00,2024-01-10 13:44:00,41,Regular,Fish Taco,2,9.88,5.5,0.45,False,2024-01-10,13,Wednesday,False,Slow,8.181818181818182
999138,Taco Fiesta,Austin,2025-05-24 07:11:00,2025-05-24 08:14:00,63,Regular,Veggie Taco,1,10.7,4.25,3.6,True,2025-05-24,7,Saturday,True,Slow,84.70588235294117
384434,El Taco Loco,San Antonio,2024-10-16 13:38:00,2024-10-16 14:03:00,25,Regular,Chicken Taco,1,20.21,4.25,2.94,False,2024-10-16,13,Wednesday,False,Average,69.17647058823529
520400,El Taco Loco,San Jose,2024-08-07 06:34:00,2024-08-07 07:23:00,49,Large,Beef Taco,4,11.69,9.5,1.11,False,2024-08-07,6,Wednesday,False,Slow,11.68421052631579
405759,La Vida Taco,Phoenix,2025-04-28 16:17:00,2025-04-28 16:58:00,41,Large,Veggie Taco,4,24.31,9.5,2.99,False,2025-04-28,16,Monday,False,Slow,31.473684210526322
913575,Taco Haven,Austin,2024-07-09 09:29:00,2024-07-09 09:58:00,29,Regular,Fish Taco,0,6.21,3.0,1.04,False,2024-07-09,9,Tuesday,False,Average,34.66666666666667
980357,Taco Fiesta,San Diego,2024-01-02 03:15:00,2024-01-02 04:13:00,58,Large,Beef Taco,1,13.48,5.75,0.71,False,2024-01-02,3,Tuesday,False,Slow,12.347826086956522
615929,Taco Fiesta,Chicago,2024-08-05 08:19:00,2024-08-05 08:40:00,21,Regular,Chicken Taco,4,10.62,8.0,2.69,False,2024-08-05,8,Monday,False,Average,33.625
580728,El Taco Loco,San Antonio,2024-03-15 05:41:00,2024-03-15 06:55:00,74,Regular,Fish Taco,0,15.0,3.0,0.19,False,2024-03-15,5,Friday,False,Slow,6.333333333333334
794622,Spicy Taco House,Houston,2024-08-14 13:14:00,2024-08-14 13:57:00,43,Large,Fish Taco,5,20.88,10.75,0.98,False,2024-08-14,13,Wednesday,False,Slow,9.11627906976744
574751,Urban Tacos,Houston,2024-02-28 00:16:00,2024-02-28 00:51:00,35,Regular,Pork Taco,0,4.31,3.0,0.49,False,2024-02-28,0,Wednesday,False,Slow,16.333333333333332
588694,Casa del Taco,Dallas,2024-04-03 18:41:00,2024-04-03 19:59:00,78,Large,Chicken Taco,3,8.05,8.25,0.8,False,2024-04-03,18,Wednesday,False,Slow,9.696969696969697
225738,El Taco Loco,Chicago,2024-08-24 06:58:00,2024-08-24 08:25:00,87,Regular,Chicken Taco,2,4.13,5.5,3.56,True,2024-08-24,6,Saturday,True,Slow,64.72727272727273
473023,Taco Time Express,Austin,2024-02-08 00:30:00,2024-02-08 01:18:00,48,Large,Chicken Taco,0,23.83,4.5,2.56,False,2024-02-08,0,Thursday,False,Slow,56.888888888888886
682959,The Taco Stand,Houston,2024-03-14 13:48:00,2024-03-14 14:57:00,69,Regular,Chicken Taco,0,0.79,3.0,2.49,False,2024-03-14,13,Thursday,False,Slow,83.0
333086,Spicy Taco House,Houston,2024-11-07 03:23:00,2024-11-07 04:20:00,57,Regular,Pork Taco,4,6.84,8.0,2.44,False,2024-11-07,3,Thursday,False,Slow,30.5
122859,El Taco Loco,Houston,2025-05-16 18:04:00,2025-05-16 19:10:00,66,Regular,Beef Taco,2,3.5,5.5,2.83,False,2025-05-16,18,Friday,False,Slow,51.45454545454545
153097,Spicy Taco House,San Antonio,2024-12-02 10:37:00,2024-12-02 11:37:00,60,Large,Beef Taco,3,17.24,8.25,0.52,False,2024-12-02,10,Monday,False,Slow,6.303030303030304
325146,Spicy Taco House,Phoenix,2024-08-05 08:52:00,2024-08-05 09:59:00,67,Regular,Beef Taco,4,15.67,8.0,0.74,False,2024-08-05,8,Monday,False,Slow,9.25
409440,Grande Tacos,Dallas,2025-03-03 17:34:00,2025-03-03 18:45:00,71,Regular,Beef Taco,2,9.88,5.5,1.26,False,2025-03-03,17,Monday,False,Slow,22.90909090909091
773870,The Taco Stand,Houston,2025-05-04 22:06:00,2025-05-04 23:25:00,79,Regular,Fish Taco,5,9.3,9.25,2.72,True,2025-05-04,22,Sunday,True,Slow,29.405405405405403
608223,Casa del Taco,San Antonio,2025-01-25 05:17:00,2025-01-25 06:08:00,51,Large,Veggie Taco,1,1.14,5.75,2.99,True,2025-01-25,5,Saturday,True,Slow,52.0
130726,Urban Tacos,New York,2025-01-01 08:50:00,2025-01-01 10:07:00,77,Large,Pork Taco,1,24.36,5.75,0.3,False,2025-01-01,8,Wednesday,False,Slow,5.217391304347826
788772,Taco Haven,Phoenix,2025-02-18 12:41:00,2025-02-18 12:58:00,17,Regular,Pork Taco,3,9.19,6.75,2.52,False,2025-02-18,12,Tuesday,False,Average,37.333333333333336
986278,Spicy Taco House,Chicago,2024-07-02 17:37:00,2024-07-02 19:02:00,85,Large,Veggie Taco,4,1.19,9.5,2.1,False,2024-07-02,17,Tuesday,False,Slow,22.10526315789474
695225,La Vida Taco,Chicago,2025-03-13 09:06:00,2025-03-13 09:40:00,34,Large,Pork Taco,2,4.8,7.0,0.11,False,2025-03-13,9,Thursday,False,Slow,1.5714285714285716
158896,Taco Haven,San Antonio,2024-06-18 22:53:00,2024-06-18 23:05:00,12,Large,Beef Taco,2,22.99,7.0,0.6,False,2024-06-18,22,Tuesday,False,Fast,8.571428571428571
236828,Casa del Taco,Chicago,2024-09-08 08:07:00,2024-09-08 08:24:00,17,Regular,Chicken Taco,4,17.77,8.0,0.71,True,2024-09-08,8,Sunday,True,Average,8.875
216308,The Taco Stand,San Diego,2024-02-26 08:05:00,2024-02-26 09:02:00,57,Large,Pork Taco,0,8.75,4.5,0.97,False,2024-02-26,8,Monday,False,Slow,21.555555555555557
265154,Taco Time Express,San Jose,2025-05-19 05:35:00,2025-05-19 06:25:00,50,Regular,Pork Taco,5,22.3,9.25,1.84,False,2025-05-19,5,Monday,False,Slow,19.891891891891895
474158,Taco Haven,San Antonio,2024-05-16 04:47:00,2024-05-16 05:45:00,58,Large,Veggie Taco,1,4.85,5.75,0.01,False,2024-05-16,4,Thursday,False,Slow,0.17391304347826086
836109,La Vida Taco,Dallas,2025-03-16 18:38:00,2025-03-16 18:52:00,14,Regular,Pork Taco,2,23.07,5.5,4.84,True,2025-03-16,18,Sunday,True,Fast,88.0
331625,La Vida Taco,Los Angeles,2025-01-20 09:33:00,2025-01-20 10:01:00,28,Large,Beef Taco,1,9.0,5.75,0.96,False,2025-01-20,9,Monday,False,Average,16.695652173913043
767090,El Taco Loco,San Diego,2024-12-12 21:47:00,2024-12-12 21:58:00,11,Large,Chicken Taco,1,17.48,5.75,1.05,False,2024-12-12,21,Thursday,False,Fast,18.26086956521739
925250,El Taco Loco,New York,2024-02-07 09:32:00,2024-02-07 10:31:00,59,Large,Fish Taco,1,22.17,5.75,1.48,False,2024-02-07,9,Wednesday,False,Slow,25.73913043478261
497108,Casa del Taco,Austin,2024-10-18 12:59:00,2024-10-18 13:21:00,22,Large,Pork Taco,5,19.08,10.75,0.68,False,2024-10-18,12,Friday,False,Average,6.325581395348838
573209,El Taco Loco,New York,2024-08-17 01:29:00,2024-08-17 01:41:00,12,Large,Veggie Taco,0,2.32,4.5,0.85,True,2024-08-17,1,Saturday,True,Fast,18.88888888888889
493696,Spicy Taco House,Los Angeles,2025-02-28 21:40:00,2025-02-28 22:01:00,21,Large,Pork Taco,4,22.38,9.5,2.11,False,2025-02-28,21,Friday,False,Average,22.210526315789473
552275,Spicy Taco House,San Antonio,2024-12-03 06:04:00,2024-12-03 06:34:00,30,Regular,Beef Taco,2,5.54,5.5,0.57,False,2024-12-03,6,Tuesday,False,Average,10.363636363636362
831063,The Taco Stand,Austin,2024-07-25 00:53:00,2024-07-25 01:39:00,46,Large,Chicken Taco,0,1.72,4.5,1.72,False,2024-07-25,0,Thursday,False,Slow,38.22222222222222
980651,Grande Tacos,Chicago,2024-02-12 08:02:00,2024-02-12 08:58:00,56,Regular,Fish Taco,0,7.72,3.0,1.99,False,2024-02-12,8,Monday,False,Slow,66.33333333333333
729371,Grande Tacos,Houston,2024-03-16 07:58:00,2024-03-16 08:11:00,13,Regular,Chicken Taco,5,7.65,9.25,0.41,True,2024-03-16,7,Saturday,True,Fast,4.4324324324324325
984756,El Taco Loco,Phoenix,2024-11-04 17:19:00,2024-11-04 18:29:00,70,Large,Veggie Taco,0,16.23,4.5,1.16,False,2024-11-04,17,Monday,False,Slow,25.77777777777778
489043,Taco Time Express,San Diego,2024-05-24 22:09:00,2024-05-24 23:16:00,67,Regular,Veggie Taco,3,11.89,6.75,0.68,False,2024-05-24,22,Friday,False,Slow,10.074074074074074
381607,La Vida Taco,New York,2024-04-27 09:16:00,2024-04-27 09:38:00,22,Regular,Veggie Taco,4,10.64,8.0,3.78,True,2024-04-27,9,Saturday,True,Average,47.25
338564,The Taco Stand,New York,2024-10-27 16:10:00,2024-10-27 17:26:00,76,Large,Pork Taco,5,21.74,10.75,2.37,True,2024-10-27,16,Sunday,True,Slow,22.046511627906977
347088,Grande Tacos,Phoenix,2024-03-02 07:49:00,2024-03-02 08:49:00,60,Regular,Pork Taco,4,22.56,8.0,4.0,True,2024-03-02,7,Saturday,True,Slow,50.0
810446,La Vida Taco,Chicago,2024-04-03 10:12:00,2024-04-03 11:19:00,67,Regular,Chicken Taco,1,20.31,4.25,0.38,False,2024-04-03,10,Wednesday,False,Slow,8.941176470588236
543940,El Taco Loco,Dallas,2024-06-05 20:02:00,2024-06-05 21:32:00,90,Regular,Pork Taco,2,8.33,5.5,2.18,False,2024-06-05,20,Wednesday,False,Slow,39.63636363636364
946561,El Taco Loco,Los Angeles,2024-10-28 10:41:00,2024-10-28 12:02:00,81,Large,Pork Taco,2,21.49,7.0,1.56,False,2024-10-28,10,Monday,False,Slow,22.285714285714285
112964,La Vida Taco,San Antonio,2025-02-09 21:15:00,2025-02-09 22:18:00,63,Regular,Fish Taco,1,4.13,4.25,2.94,True,2025-02-09,21,Sunday,True,Slow,69.17647058823529
895216,El Taco Loco,Los Angeles,2025-03-13 01:11:00,2025-03-13 01:33:00,22,Large,Pork Taco,2,22.01,7.0,0.79,False,2025-03-13,1,Thursday,False,Average,11.285714285714286
786594,Grande Tacos,San Antonio,2025-04-17 23:52:00,2025-04-18 01:02:00,70,Regular,Chicken Taco,2,10.37,5.5,1.85,False,2025-04-17,23,Thursday,False,Slow,33.63636363636363
813884,Taco Time Express,New York,2024-11-03 10:06:00,2024-11-03 10:58:00,52,Regular,Beef Taco,5,12.14,9.25,1.34,True,2024-11-03,10,Sunday,True,Slow,14.486486486486488
490532,Taco Fiesta,San Diego,2024-08-23 09:21:00,2024-08-23 10:10:00,49,Large,Fish Taco,5,17.28,10.75,2.92,False,2024-08-23,9,Friday,False,Slow,27.162790697674417
339030,Spicy Taco House,Phoenix,2024-12-10 04:10:00,2024-12-10 05:01:00,51,Large,Fish Taco,4,16.32,9.5,0.56,False,2024-12-10,4,Tuesday,False,Slow,5.894736842105264
321659,Taco Time Express,San Jose,2025-02-05 04:17:00,2025-02-05 05:14:00,57,Regular,Pork Taco,1,2.11,4.25,2.13,False,2025-02-05,4,Wednesday,False,Slow,50.11764705882352
522979,Spicy Taco House,Austin,2025-03-17 16:49:00,2025-03-17 17:02:00,13,Regular,Chicken Taco,1,21.01,4.25,0.75,False,2025-03-17,16,Monday,False,Fast,17.647058823529413
578621,Taco Fiesta,San Diego,2024-06-03 15:40:00,2024-06-03 16:25:00,45,Large,Fish Taco,4,10.23,9.5,2.77,False,2024-06-03,15,Monday,False,Slow,29.157894736842106
814263,Taco Fiesta,Houston,2024-10-16 07:17:00,2024-10-16 08:29:00,72,Large,Chicken Taco,3,14.88,8.25,1.05,False,2024-10-16,7,Wednesday,False,Slow,12.727272727272728
271456,Urban Tacos,Los Angeles,2024-08-09 10:04:00,2024-08-09 10:17:00,13,Large,Beef Taco,1,21.42,5.75,2.34,False,2024-08-09,10,Friday,False,Fast,40.69565217391304
324729,Taco Haven,Houston,2024-06-09 13:44:00,2024-06-09 14:28:00,44,Large,Pork Taco,0,21.68,4.5,4.84,True,2024-06-09,13,Sunday,True,Slow,107.55555555555556
815338,Taco Fiesta,San Jose,2024-04-12 18:30:00,2024-04-12 19:02:00,32,Regular,Chicken Taco,2,15.4,5.5,2.83,False,2024-04-12,18,Friday,False,Slow,51.45454545454545
847362,Urban Tacos,Dallas,2024-10-19 10:00:00,2024-10-19 10:54:00,54,Large,Veggie Taco,1,11.93,5.75,3.39,True,2024-10-19,10,Saturday,True,Slow,58.95652173913044
964352,La Vida Taco,Dallas,2025-03-29 23:37:00,2025-03-30 00:00:00,23,Regular,Pork Taco,5,24.18,9.25,4.2,True,2025-03-29,23,Saturday,True,Average,45.40540540540541
688730,La Vida Taco,San Antonio,2024-08-07 13:28:00,2024-08-07 14:16:00,48,Regular,Fish Taco,0,8.74,3.0,0.83,False,2024-08-07,13,Wednesday,False,Slow,27.666666666666668
440930,Urban Tacos,Phoenix,2025-05-24 14:57:00,2025-05-24 15:45:00,48,Regular,Chicken Taco,4,19.25,8.0,4.5,True,2025-05-24,14,Saturday,True,Slow,56.25
944554,La Vida Taco,Dallas,2024-09-05 05:30:00,2024-09-05 05:57:00,27,Regular,Fish Taco,2,6.86,5.5,1.26,False,2024-09-05,5,Thursday,False,Average,22.90909090909091
507135,Taco Fiesta,San Antonio,2025-03-20 07:38:00,2025-03-20 08:12:00,34,Large,Chicken Taco,5,13.6,10.75,2.35,False,2025-03-20,7,Thursday,False,Slow,21.86046511627907
804505,Casa del Taco,Austin,2024-08-21 04:02:00,2024-08-21 04:33:00,31,Regular,Veggie Taco,0,12.03,3.0,2.22,False,2024-08-21,4,Wednesday,False,Slow,74.00000000000001
860413,The Taco Stand,Chicago,2024-09-17 16:38:00,2024-09-17 16:59:00,21,Regular,Veggie Taco,1,18.73,4.25,0.92,False,2024-09-17,16,Tuesday,False,Average,21.647058823529413
926372,Casa del Taco,San Diego,2024-07-21 09:10:00,2024-07-21 10:34:00,84,Large,Fish Taco,0,12.03,4.5,4.33,True,2024-07-21,9,Sunday,True,Slow,96.22222222222221
711922,La Vida Taco,San Antonio,2024-02-25 07:33:00,2024-02-25 08:43:00,70,Regular,Pork Taco,0,21.75,3.0,1.91,True,2024-02-25,7,Sunday,True,Slow,63.66666666666666
412848,Taco Time Express,New York,2024-04-27 02:42:00,2024-04-27 03:09:00,27,Regular,Veggie Taco,3,24.69,6.75,4.46,True,2024-04-27,2,Saturday,True,Average,66.07407407407408
579798,Spicy Taco House,San Diego,2024-05-20 02:05:00,2024-05-20 02:25:00,20,Large,Veggie Taco,5,24.67,10.75,0.94,False,2024-05-20,2,Monday,False,Average,8.744186046511627
160831,Taco Fiesta,San Jose,2024-07-31 10:55:00,2024-07-31 11:31:00,36,Regular,Pork Taco,1,12.49,4.25,2.29,False,2024-07-31,10,Wednesday,False,Slow,53.88235294117647
192318,Spicy Taco House,San Antonio,2024-12-02 20:58:00,2024-12-02 22:02:00,64,Large,Fish Taco,3,9.89,8.25,0.11,False,2024-12-02,20,Monday,False,Slow,1.3333333333333335
309100,Casa del Taco,New York,2024-09-07 06:29:00,2024-09-07 07:46:00,77,Regular,Beef Taco,5,0.6,9.25,3.67,True,2024-09-07,6,Saturday,True,Slow,39.67567567567568
337256,Casa del Taco,Phoenix,2024-04-10 03:26:00,2024-04-10 03:49:00,23,Large,Pork Taco,4,8.0,9.5,0.2,False,2024-04-10,3,Wednesday,False,Average,2.1052631578947367
147939,Urban Tacos,Phoenix,2024-12-20 03:04:00,2024-12-20 04:20:00,76,Large,Fish Taco,5,24.89,10.75,1.03,False,2024-12-20,3,Friday,False,Slow,9.58139534883721
613989,Casa del Taco,Houston,2024-05-08 01:39:00,2024-05-08 02:40:00,61,Regular,Chicken Taco,1,18.32,4.25,0.39,False,2024-05-08,1,Wednesday,False,Slow,9.176470588235293
869735,Taco Fiesta,San Antonio,2025-01-26 23:03:00,2025-01-26 23:34:00,31,Regular,Veggie Taco,5,16.44,9.25,0.19,True,2025-01-26,23,Sunday,True,Slow,2.0540540540540544
771425,Urban Tacos,Austin,2025-04-29 00:04:00,2025-04-29 00:20:00,16,Regular,Beef Taco,5,20.98,9.25,0.14,False,2025-04-29,0,Tuesday,False,Average,1.5135135135135136
221414,Taco Time Express,San Jose,2024-10-22 08:26:00,2024-10-22 08:51:00,25,Large,Fish Taco,5,4.25,10.75,2.09,False,2024-10-22,8,Tuesday,False,Average,19.441860465116278
760929,Taco Fiesta,Phoenix,2024-11-22 21:36:00,2024-11-22 21:58:00,22,Large,Pork Taco,4,17.67,9.5,1.26,False,2024-11-22,21,Friday,False,Average,13.263157894736842
210010,The Taco Stand,San Antonio,2024-04-01 10:43:00,2024-04-01 11:29:00,46,Regular,Beef Taco,3,5.37,6.75,0.6,False,2024-04-01,10,Monday,False,Slow,8.88888888888889
375769,The Taco Stand,Houston,2024-10-05 00:08:00,2024-10-05 01:10:00,62,Large,Chicken Taco,0,13.93,4.5,4.55,True,2024-10-05,0,Saturday,True,Slow,101.11111111111111
821634,Grande Tacos,San Diego,2024-07-01 03:29:00,2024-07-01 03:39:00,10,Regular,Beef Taco,0,20.96,3.0,2.01,False,2024-07-01,3,Monday,False,Fast,67.0
256389,El Taco Loco,Austin,2024-02-28 07:00:00,2024-02-28 07:22:00,22,Large,Chicken Taco,3,24.72,8.25,0.89,False,2024-02-28,7,Wednesday,False,Average,10.787878787878787
586830,Taco Fiesta,Los Angeles,2024-05-15 16:40:00,2024-05-15 16:55:00,15,Large,Veggie Taco,5,8.16,10.75,2.22,False,2024-05-15,16,Wednesday,False,Fast,20.65116279069768
199613,Taco Fiesta,New York,2024-04-17 11:51:00,2024-04-17 12:22:00,31,Large,Veggie Taco,3,23.9,8.25,0.8,False,2024-04-17,11,Wednesday,False,Slow,9.696969696969697
